order_id,line_number,product_id,quantity,unit_price,discount_amount,tax_amount,order_date,customer_id,channel_id,order_status,product_name,category_id,category_name
100274,1,71,3,105622.72,38024.18,58557.24,2025-07-20 17:09:42,59,1,delivered,Lago Zapatillas 071,8,Zapatillas
100275,1,96,2,47955.74,9591.15,18127.27,2025-06-27 11:08:36,202,2,created,Norte Remeras 096,6,Remeras
100275,2,83,1,141513.24,0.0,29717.78,2025-06-27 11:08:36,202,2,created,Lago Gorras 083,11,Gorras
100275,3,85,1,78364.31,5485.5,15304.55,2025-06-27 11:08:36,202,2,created,Pampa Mochilas 085,10,Mochilas
100275,4,9,3,93324.0,5599.44,57618.24,2025-06-27 11:08:36,202,2,created,Pampa Botas 009,9,Botas
100276,1,24,2,40946.31,0.0,17197.45,2025-06-02 12:41:40,135,2,paid,Pampa Wearables 024,12,Wearables
100276,2,29,2,121085.91,16952.03,47296.16,2025-06-02 12:41:40,135,2,paid,Río Gorras 029,11,Gorras
100277,1,139,2,113384.73,22676.95,42859.43,2025-07-03 04:40:03,80,4,shipped,Río Botas 139,9,Botas
100277,2,25,2,15294.0,2141.16,5973.84,2025-07-03 04:40:03,80,4,shipped,Andina Zapatillas 025,8,Zapatillas
100277,3,147,1,99963.68,1999.27,20572.53,2025-07-03 04:40:03,80,4,shipped,Lago Pantalones 147,7,Pantalones
100278,1,13,1,113023.4,2260.47,23260.22,2025-08-14 01:14:45,109,3,delivered,Norte Pantalones 013,7,Pantalones
100278,2,4,1,54336.32,6520.36,10041.35,2025-08-14 01:14:45,109,3,delivered,Lago Pantalones 004,7,Pantalones
100278,3,9,1,93324.0,1866.48,19206.08,2025-08-14 01:14:45,109,3,delivered,Pampa Botas 009,9,Botas
100278,4,102,2,142400.58,0.0,59808.24,2025-08-14 01:14:45,109,3,delivered,Pampa Camperas 102,5,Camperas
100279,1,110,3,73222.62,0.0,46130.25,2025-07-04 02:17:52,172,3,delivered,Sur Camperas 110,5,Camperas
100279,2,140,1,42260.66,0.0,8874.74,2025-07-04 02:17:52,172,3,delivered,Sur Botas 140,9,Botas
100279,3,59,2,65964.72,0.0,27705.18,2025-07-04 02:17:52,172,3,delivered,Norte Pantalones 059,7,Pantalones
100280,1,137,2,97309.59,19461.92,36783.03,2025-08-07 19:06:58,200,2,shipped,Norte Mochilas 137,10,Mochilas
100281,1,77,1,35690.74,0.0,7495.06,2025-07-30 11:43:14,249,4,delivered,Río Gorras 077,11,Gorras
100281,2,65,3,62949.67,18884.9,35692.46,2025-07-30 11:43:14,249,4,delivered,Cordillera Gorras 065,11,Gorras
100282,1,3,3,36963.89,0.0,23287.25,2025-06-19 10:01:46,32,2,paid,Lago Zapatillas 003,8,Zapatillas
100282,2,134,2,71241.19,14248.24,26929.17,2025-06-19 10:01:46,32,2,paid,Estilo Gorras 134,11,Gorras
100282,3,27,3,122087.06,36626.12,69223.36,2025-06-19 10:01:46,32,2,paid,Cordillera Zapatillas 027,8,Zapatillas
100283,1,98,2,131544.36,0.0,55248.63,2025-07-14 09:54:25,157,4,paid,Pampa Wearables 098,12,Wearables
100284,1,62,3,46149.03,9691.3,27038.72,2025-08-17 21:48:38,58,1,pending,Pampa Pantalones 062,7,Pantalones
100284,2,111,2,73151.51,0.0,30723.63,2025-08-17 21:48:38,58,1,pending,Pampa Wearables 111,12,Wearables
100284,3,27,2,122087.06,29300.89,45123.38,2025-08-17 21:48:38,58,1,pending,Cordillera Zapatillas 027,8,Zapatillas
100285,1,125,1,109754.35,10975.44,20743.57,2025-06-11 00:28:14,108,3,canceled,Andina Wearables 125,12,Wearables
100286,1,11,3,124161.38,0.0,78221.67,2025-08-12 13:40:59,200,4,shipped,Norte Camperas 011,5,Camperas
100286,2,26,3,102001.78,0.0,64261.12,2025-08-12 13:40:59,200,4,shipped,Estilo Zapatillas 026,8,Zapatillas
100286,3,31,1,145504.46,7275.22,29028.14,2025-08-12 13:40:59,200,4,shipped,Andina Camperas 031,5,Camperas
100286,4,149,3,62730.25,22582.89,34777.65,2025-08-12 13:40:59,200,4,shipped,Andina Mochilas 149,10,Mochilas
100287,1,64,2,71035.34,9944.95,27746.4,2025-08-27 12:31:35,117,3,paid,Pampa Wearables 064,12,Wearables
100287,2,13,2,113023.4,15823.28,44146.94,2025-08-27 12:31:35,117,3,paid,Norte Pantalones 013,7,Pantalones
100287,3,68,1,125432.53,2508.65,25814.01,2025-08-27 12:31:35,117,3,paid,Lago Wearables 068,12,Wearables
100288,1,138,3,119348.52,7160.91,73685.78,2025-06-12 12:09:07,200,2,delivered,Estilo Camperas 138,5,Camperas
100288,2,82,2,144884.51,0.0,60851.49,2025-06-12 12:09:07,200,2,delivered,Sur Remeras 082,6,Remeras
100288,3,24,3,40946.31,8598.73,23990.44,2025-06-12 12:09:07,200,2,delivered,Pampa Wearables 024,12,Wearables
100289,1,68,1,125432.53,15051.9,23179.93,2025-08-31 21:46:17,20,2,pending,Lago Wearables 068,12,Wearables
100289,2,88,3,113819.06,17072.86,68120.71,2025-08-31 21:46:17,20,2,pending,Norte Wearables 088,12,Wearables
100289,3,102,1,142400.58,9968.04,27810.83,2025-08-31 21:46:17,20,2,pending,Pampa Camperas 102,5,Camperas
100289,4,27,3,122087.06,18313.06,73069.11,2025-08-31 21:46:17,20,2,pending,Cordillera Zapatillas 027,8,Zapatillas
100290,1,127,1,131495.54,15779.46,24300.38,2025-06-20 09:58:05,212,1,paid,Cordillera Mochilas 127,10,Mochilas
100291,1,107,3,68677.25,20603.18,38940.0,2025-08-18 17:35:43,76,2,canceled,Estilo Botas 107,9,Botas
100291,2,146,1,70778.34,4954.48,13823.01,2025-08-18 17:35:43,76,2,canceled,Lago Pantalones 146,7,Pantalones
100291,3,48,3,118116.86,35435.06,66972.26,2025-08-18 17:35:43,76,2,canceled,Río Remeras 048,6,Remeras
100291,4,103,3,30202.96,9060.89,17125.08,2025-08-18 17:35:43,76,2,canceled,Norte Pantalones 103,7,Pantalones
100292,1,94,1,22495.1,1124.75,4487.77,2025-07-04 15:42:13,204,3,delivered,Norte Botas 094,9,Botas
100292,2,139,2,113384.73,0.0,47621.59,2025-07-04 15:42:13,204,3,delivered,Río Botas 139,9,Botas
100292,3,35,2,13288.96,3189.35,4911.6,2025-07-04 15:42:13,204,3,delivered,Río Camperas 035,5,Camperas
100293,1,89,2,31366.78,7528.03,11593.16,2025-07-28 20:21:08,245,2,created,Río Wearables 089,12,Wearables
100294,1,102,1,142400.58,17088.07,26315.63,2025-08-02 15:41:09,243,1,delivered,Pampa Camperas 102,5,Camperas
100294,2,116,2,107918.51,21583.7,40793.2,2025-08-02 15:41:09,243,1,delivered,Norte Camperas 116,5,Camperas
100295,1,104,3,9732.78,3503.8,5395.85,2025-07-13 03:14:39,167,4,delivered,Estilo Wearables 104,12,Wearables
100296,1,136,1,137039.46,0.0,28778.29,2025-06-13 06:08:07,143,1,delivered,Andina Camperas 136,5,Camperas
100297,1,90,3,79910.95,4794.66,49337.02,2025-07-10 10:36:38,10,1,delivered,Andina Botas 090,9,Botas
100298,1,140,3,42260.66,2535.64,26091.73,2025-07-12 19:11:59,26,1,delivered,Sur Botas 140,9,Botas
100298,2,73,2,5854.93,234.2,2409.89,2025-07-12 19:11:59,26,1,delivered,Cordillera Gorras 073,11,Gorras
100298,3,115,1,43723.15,2186.16,8722.77,2025-07-12 19:11:59,26,1,delivered,Norte Camperas 115,5,Camperas
100298,4,110,2,73222.62,10251.17,28600.76,2025-07-12 19:11:59,26,1,delivered,Sur Camperas 110,5,Camperas
100299,1,112,3,101074.61,30322.38,57309.3,2025-07-16 19:34:45,13,3,paid,Estilo Wearables 112,12,Wearables
100300,1,53,2,55916.19,2236.65,23015.1,2025-06-29 11:39:43,26,4,delivered,Estilo Remeras 053,6,Remeras
100301,1,49,2,146549.87,14654.99,58473.4,2025-07-23 13:43:51,105,1,shipped,Sur Zapatillas 049,8,Zapatillas
100301,2,3,3,36963.89,13307.0,20492.78,2025-07-23 13:43:51,105,1,shipped,Lago Zapatillas 003,8,Zapatillas
100301,3,102,1,142400.58,17088.07,26315.63,2025-07-23 13:43:51,105,1,shipped,Pampa Camperas 102,5,Camperas
100302,1,123,1,11328.86,0.0,2379.06,2025-08-06 01:17:58,217,4,paid,Lago Zapatillas 123,8,Zapatillas
100302,2,59,1,65964.72,4617.53,12882.91,2025-08-06 01:17:58,217,4,paid,Norte Pantalones 059,7,Pantalones
100302,3,48,1,118116.86,14174.02,21828.0,2025-08-06 01:17:58,217,4,paid,Río Remeras 048,6,Remeras
100302,4,18,1,131225.19,9185.76,25628.28,2025-08-06 01:17:58,217,4,paid,Pampa Pantalones 018,7,Pantalones
100303,1,40,2,82956.99,8295.7,33099.84,2025-07-11 01:35:35,197,2,delivered,Pampa Remeras 040,6,Remeras
100304,1,83,2,141513.24,0.0,59435.56,2025-08-08 00:38:08,176,1,shipped,Lago Gorras 083,11,Gorras
100304,2,37,1,94810.32,11377.24,17520.95,2025-08-08 00:38:08,176,1,shipped,Andina Zapatillas 037,8,Zapatillas
100305,1,74,3,36816.14,13253.81,20410.87,2025-07-17 08:08:59,236,2,shipped,Cordillera Zapatillas 074,8,Zapatillas
100305,2,45,2,5514.12,551.41,2200.13,2025-07-17 08:08:59,236,2,shipped,Andina Botas 045,9,Botas
100306,1,56,3,11436.05,686.16,7060.62,2025-08-07 07:29:49,84,4,pending,Estilo Zapatillas 056,8,Zapatillas
100306,2,146,1,70778.34,8493.4,13079.84,2025-08-07 07:29:49,84,4,pending,Lago Pantalones 146,7,Pantalones
100307,1,139,3,113384.73,23810.79,66432.11,2025-06-19 17:07:14,96,3,paid,Río Botas 139,9,Botas
100308,1,114,1,12859.59,1543.15,2376.45,2025-08-06 15:43:14,142,2,delivered,Lago Wearables 114,12,Wearables
100308,2,53,2,55916.19,11183.24,21136.32,2025-08-06 15:43:14,142,2,delivered,Estilo Remeras 053,6,Remeras
100309,1,55,2,110639.03,0.0,46468.39,2025-07-16 07:23:28,85,1,paid,Río Gorras 055,11,Gorras
100309,2,93,3,149511.56,22426.73,89482.67,2025-07-16 07:23:28,85,1,paid,Lago Mochilas 093,10,Mochilas
100310,1,41,3,68536.76,20561.03,38860.34,2025-06-16 19:22:50,231,2,paid,Sur Botas 041,9,Botas
100310,2,121,3,130462.79,19569.42,78081.98,2025-06-16 19:22:50,231,2,paid,Cordillera Botas 121,9,Botas
100310,3,64,1,71035.34,8524.24,13127.33,2025-06-16 19:22:50,231,2,paid,Pampa Wearables 064,12,Wearables
100310,4,38,2,102110.27,0.0,42886.31,2025-06-16 19:22:50,231,2,paid,Norte Botas 038,9,Botas
100311,1,126,3,95372.61,28611.78,54076.27,2025-06-24 16:17:12,239,4,shipped,Río Botas 126,9,Botas
100312,1,132,2,38667.32,7733.46,14616.25,2025-07-17 09:12:03,229,4,canceled,Sur Wearables 132,12,Wearables
100312,2,7,2,11644.54,1164.45,4646.17,2025-07-17 09:12:03,229,4,canceled,Pampa Zapatillas 007,8,Zapatillas
100313,1,118,3,126034.97,0.0,79402.03,2025-07-14 01:28:22,68,4,canceled,Lago Botas 118,9,Botas
100313,2,86,3,107559.75,0.0,67762.64,2025-07-14 01:28:22,68,4,canceled,Cordillera Mochilas 086,10,Mochilas
100313,3,34,3,32535.19,0.0,20497.17,2025-07-14 01:28:22,68,4,canceled,Sur Wearables 034,12,Wearables
100314,1,86,2,107559.75,21511.95,40657.59,2025-08-26 09:50:26,98,4,created,Cordillera Mochilas 086,10,Mochilas
100314,2,109,2,38194.04,9166.57,14116.52,2025-08-26 09:50:26,98,4,created,Pampa Camperas 109,5,Camperas
100314,3,88,1,113819.06,5690.95,22706.9,2025-08-26 09:50:26,98,4,created,Norte Wearables 088,12,Wearables
100314,4,67,3,71186.96,4271.22,43950.83,2025-08-26 09:50:26,98,4,created,Pampa Zapatillas 067,8,Zapatillas
100315,1,28,1,72718.58,0.0,15270.9,2025-06-15 00:50:15,207,3,delivered,Lago Gorras 028,11,Gorras
100315,2,46,2,86331.5,0.0,36259.23,2025-06-15 00:50:15,207,3,delivered,Lago Wearables 046,12,Wearables
100316,1,13,3,113023.4,0.0,71204.74,2025-08-27 08:29:09,24,1,created,Norte Pantalones 013,7,Pantalones
100316,2,100,2,27000.42,6480.1,9979.36,2025-08-27 08:29:09,24,1,created,Andina Remeras 100,6,Remeras
100317,1,114,1,12859.59,1285.96,2430.46,2025-08-26 21:32:49,155,2,shipped,Lago Wearables 114,12,Wearables
100318,1,42,1,141144.85,0.0,29640.42,2025-08-27 09:09:46,136,1,delivered,Pampa Botas 042,9,Botas
100318,2,17,2,21175.07,2117.51,8448.85,2025-08-27 09:09:46,136,1,delivered,Río Botas 017,9,Botas
100318,3,16,3,91403.82,19194.8,53553.5,2025-08-27 09:09:46,136,1,delivered,Lago Gorras 016,11,Gorras
100319,1,119,2,138670.88,19413.92,54164.85,2025-07-30 11:48:35,11,3,shipped,Norte Gorras 119,11,Gorras
100319,2,40,1,82956.99,9954.84,15330.45,2025-07-30 11:48:35,11,3,shipped,Pampa Remeras 040,6,Remeras
100319,3,99,2,41609.37,0.0,17475.94,2025-07-30 11:48:35,11,3,shipped,Andina Pantalones 099,7,Pantalones
100319,4,36,2,14935.59,2090.98,5833.84,2025-07-30 11:48:35,11,3,shipped,Sur Remeras 036,6,Remeras
100320,1,91,1,98655.92,0.0,20717.74,2025-06-21 17:44:36,111,4,delivered,Cordillera Zapatillas 091,8,Zapatillas
100321,1,64,1,71035.34,3551.77,14171.55,2025-07-28 13:28:17,249,4,pending,Pampa Wearables 064,12,Wearables
100321,2,60,2,84450.9,20268.22,31213.05,2025-07-28 13:28:17,249,4,pending,Lago Botas 060,9,Botas
100321,3,122,2,140263.58,28052.72,53019.63,2025-07-28 13:28:17,249,4,pending,Cordillera Gorras 122,11,Gorras
100321,4,88,3,113819.06,17072.86,68120.71,2025-07-28 13:28:17,249,4,pending,Norte Wearables 088,12,Wearables
100322,1,126,3,95372.61,20028.25,55878.81,2025-08-18 08:37:46,249,2,delivered,Río Botas 126,9,Botas
100322,2,5,2,57052.01,11410.4,21565.66,2025-08-18 08:37:46,249,2,delivered,Pampa Gorras 005,11,Gorras
100323,1,81,3,72429.93,21728.98,41067.77,2025-07-05 11:39:07,212,4,shipped,Norte Remeras 081,6,Remeras
100323,2,52,3,37323.91,2239.43,23043.78,2025-07-05 11:39:07,212,4,shipped,Norte Botas 052,9,Botas
100323,3,31,2,145504.46,34921.07,53778.45,2025-07-05 11:39:07,212,4,shipped,Andina Camperas 031,5,Camperas
100323,4,16,3,91403.82,5484.23,56432.72,2025-07-05 11:39:07,212,4,shipped,Lago Gorras 016,11,Gorras
100324,1,51,3,131464.18,39439.25,74540.19,2025-07-06 16:36:01,195,3,pending,Lago Remeras 051,6,Remeras
100324,2,117,2,71909.94,2876.4,29598.13,2025-07-06 16:36:01,195,3,pending,Pampa Zapatillas 117,8,Zapatillas
100324,3,33,2,139345.12,0.0,58524.95,2025-07-06 16:36:01,195,3,pending,Estilo Gorras 033,11,Gorras
100325,1,46,2,86331.5,17266.3,32633.31,2025-08-22 11:47:32,97,1,shipped,Lago Wearables 046,12,Wearables
100325,2,9,3,93324.0,13998.6,55854.41,2025-08-22 11:47:32,97,1,shipped,Pampa Botas 009,9,Botas
100325,3,83,3,141513.24,42453.97,80238.01,2025-08-22 11:47:32,97,1,shipped,Lago Gorras 083,11,Gorras
100325,4,11,3,124161.38,0.0,78221.67,2025-08-22 11:47:32,97,1,shipped,Norte Camperas 011,5,Camperas
100326,1,62,1,46149.03,5537.88,8528.34,2025-06-15 09:29:37,209,2,shipped,Pampa Pantalones 062,7,Pantalones
100326,2,143,1,124250.51,0.0,26092.61,2025-06-15 09:29:37,209,2,shipped,Lago Botas 143,9,Botas
100327,1,131,1,30385.06,2126.95,5934.2,2025-08-29 02:56:07,150,4,created,Sur Pantalones 131,7,Pantalones
100327,2,55,1,110639.03,11063.9,20910.78,2025-08-29 02:56:07,150,4,created,Río Gorras 055,11,Gorras
100327,3,2,3,9608.49,3459.06,5326.95,2025-08-29 02:56:07,150,4,created,Lago Remeras 002,6,Remeras
100328,1,84,2,120452.95,16863.41,47048.92,2025-07-03 12:10:41,41,2,delivered,Pampa Botas 084,9,Botas
100328,2,31,3,145504.46,21825.67,87084.42,2025-07-03 12:10:41,41,2,delivered,Andina Camperas 031,5,Camperas
100329,1,53,2,55916.19,13419.89,20666.62,2025-06-28 06:35:13,131,1,paid,Estilo Remeras 053,6,Remeras
100329,2,100,3,27000.42,4050.06,16159.75,2025-06-28 06:35:13,131,1,paid,Andina Remeras 100,6,Remeras
100329,3,118,2,126034.97,25206.99,47641.22,2025-06-28 06:35:13,131,1,paid,Lago Botas 118,9,Botas
100330,1,3,2,36963.89,0.0,15524.83,2025-06-04 22:32:49,20,1,delivered,Lago Zapatillas 003,8,Zapatillas
100331,1,29,1,121085.91,14530.31,22376.68,2025-07-31 06:21:22,191,1,delivered,Río Gorras 029,11,Gorras
100332,1,49,1,146549.87,17585.98,27082.42,2025-07-05 00:53:19,185,4,paid,Sur Zapatillas 049,8,Zapatillas
100332,2,115,1,43723.15,5246.78,8080.04,2025-07-05 00:53:19,185,4,paid,Norte Camperas 115,5,Camperas
100332,3,12,3,100038.61,21008.11,58612.62,2025-07-05 00:53:19,185,4,paid,Norte Mochilas 012,10,Mochilas
100333,1,140,1,42260.66,2113.03,8431.0,2025-07-18 16:36:42,74,3,pending,Sur Botas 140,9,Botas
100333,2,96,3,47955.74,14386.72,27190.9,2025-07-18 16:36:42,74,3,pending,Norte Remeras 096,6,Remeras
100333,3,139,1,113384.73,5669.24,22620.25,2025-07-18 16:36:42,74,3,pending,Río Botas 139,9,Botas
100333,4,89,2,31366.78,1254.67,12910.57,2025-07-18 16:36:42,74,3,pending,Río Wearables 089,12,Wearables
100334,1,23,3,108377.6,16256.64,64863.99,2025-07-23 13:07:09,209,4,delivered,Norte Zapatillas 023,8,Zapatillas
100334,2,36,2,14935.59,1493.56,5959.3,2025-07-23 13:07:09,209,4,delivered,Sur Remeras 036,6,Remeras
100334,3,120,2,140466.02,28093.2,53096.16,2025-07-23 13:07:09,209,4,delivered,Río Gorras 120,11,Gorras
100334,4,43,1,45854.66,2292.73,9148.0,2025-07-23 13:07:09,209,4,delivered,Estilo Pantalones 043,7,Pantalones
100335,1,84,3,120452.95,18067.94,72091.09,2025-07-13 17:48:37,190,2,delivered,Pampa Botas 084,9,Botas
100336,1,49,1,146549.87,0.0,30775.47,2025-06-27 19:43:56,62,4,paid,Sur Zapatillas 049,8,Zapatillas
100337,1,3,3,36963.89,11089.17,20958.53,2025-07-25 13:01:00,65,4,canceled,Lago Zapatillas 003,8,Zapatillas
100337,2,77,2,35690.74,4996.7,13940.8,2025-07-25 13:01:00,65,4,canceled,Río Gorras 077,11,Gorras
100337,3,96,1,47955.74,2397.79,9567.17,2025-07-25 13:01:00,65,4,canceled,Norte Remeras 096,6,Remeras
100337,4,110,3,73222.62,21966.79,41517.23,2025-07-25 13:01:00,65,4,canceled,Sur Camperas 110,5,Camperas
100338,1,122,2,140263.58,28052.72,53019.63,2025-07-15 01:07:48,126,1,shipped,Cordillera Gorras 122,11,Gorras
100338,2,26,2,102001.78,24480.43,37699.86,2025-07-15 01:07:48,126,1,shipped,Estilo Zapatillas 026,8,Zapatillas
100338,3,90,3,79910.95,16781.3,46819.83,2025-07-15 01:07:48,126,1,shipped,Andina Botas 090,9,Botas
100339,1,18,3,131225.19,7873.51,81018.43,2025-08-15 01:01:40,25,1,delivered,Pampa Pantalones 018,7,Pantalones
100339,2,119,2,138670.88,33281.01,51252.76,2025-08-15 01:01:40,25,1,delivered,Norte Gorras 119,11,Gorras
100339,3,145,2,11575.29,2315.06,4375.46,2025-08-15 01:01:40,25,1,delivered,Sur Remeras 145,6,Remeras
100339,4,13,2,113023.4,22604.68,42722.85,2025-08-15 01:01:40,25,1,delivered,Norte Pantalones 013,7,Pantalones
100340,1,43,1,45854.66,917.09,9436.89,2025-07-27 04:13:36,88,4,paid,Estilo Pantalones 043,7,Pantalones
100341,1,9,2,93324.0,13065.36,36452.35,2025-06-14 15:14:29,135,3,shipped,Pampa Botas 009,9,Botas
100341,2,143,3,124250.51,26092.61,72798.37,2025-06-14 15:14:29,135,3,shipped,Lago Botas 143,9,Botas
100341,3,18,1,131225.19,0.0,27557.29,2025-06-14 15:14:29,135,3,shipped,Pampa Pantalones 018,7,Pantalones
100341,4,68,3,125432.53,18814.88,75071.37,2025-06-14 15:14:29,135,3,shipped,Lago Wearables 068,12,Wearables
100342,1,29,3,121085.91,43590.93,67130.03,2025-06-08 18:34:32,192,4,created,Río Gorras 029,11,Gorras
100343,1,123,1,11328.86,0.0,2379.06,2025-06-25 17:17:07,221,4,delivered,Lago Zapatillas 123,8,Zapatillas
100343,2,45,2,5514.12,1102.82,2084.34,2025-06-25 17:17:07,221,4,delivered,Andina Botas 045,9,Botas
100343,3,139,1,113384.73,2267.69,23334.58,2025-06-25 17:17:07,221,4,delivered,Río Botas 139,9,Botas
100343,4,33,3,139345.12,8360.71,86031.68,2025-06-25 17:17:07,221,4,delivered,Estilo Gorras 033,11,Gorras
100344,1,134,2,71241.19,9973.77,27826.81,2025-08-21 05:43:35,123,4,shipped,Estilo Gorras 134,11,Gorras
100344,2,20,2,21220.82,4244.16,8021.47,2025-08-21 05:43:35,123,4,shipped,Andina Wearables 020,12,Wearables
100345,1,137,3,97309.59,29192.88,55174.54,2025-06-12 17:49:42,144,2,shipped,Norte Mochilas 137,10,Mochilas
100345,2,17,2,21175.07,5082.02,7826.31,2025-06-12 17:49:42,144,2,shipped,Río Botas 017,9,Botas
100345,3,69,2,116042.98,11604.3,46301.15,2025-06-12 17:49:42,144,2,shipped,Estilo Zapatillas 069,8,Zapatillas
100346,1,31,3,145504.46,52381.61,80667.67,2025-07-30 21:10:51,183,3,paid,Andina Camperas 031,5,Camperas
100346,2,75,3,126873.32,7612.4,78331.59,2025-07-30 21:10:51,183,3,paid,Sur Gorras 075,11,Gorras
100347,1,138,2,119348.52,4773.94,49123.85,2025-07-05 20:41:13,63,4,shipped,Estilo Camperas 138,5,Camperas
100347,2,66,3,30503.57,0.0,19217.25,2025-07-05 20:41:13,63,4,shipped,Norte Gorras 066,11,Gorras
100347,3,65,1,62949.67,4406.48,12294.07,2025-07-05 20:41:13,63,4,shipped,Cordillera Gorras 065,11,Gorras
100347,4,141,2,72908.05,0.0,30621.38,2025-07-05 20:41:13,63,4,shipped,Pampa Mochilas 141,10,Mochilas
100348,1,11,3,124161.38,37248.41,70399.5,2025-06-13 15:24:38,138,3,pending,Norte Camperas 011,5,Camperas
100348,2,16,1,91403.82,0.0,19194.8,2025-06-13 15:24:38,138,3,pending,Lago Gorras 016,11,Gorras
100349,1,6,3,16426.03,4927.81,9313.56,2025-07-16 08:36:20,159,3,delivered,Lago Remeras 006,6,Remeras
100349,2,82,1,144884.51,2897.69,29817.23,2025-07-16 08:36:20,159,3,delivered,Sur Remeras 082,6,Remeras
100350,1,39,3,50845.69,10677.59,29790.49,2025-07-23 16:10:13,60,1,delivered,Cordillera Botas 039,9,Botas
100350,2,98,1,131544.36,13154.44,24861.88,2025-07-23 16:10:13,60,1,delivered,Pampa Wearables 098,12,Wearables
100350,3,70,1,39001.57,4680.19,7207.49,2025-07-23 16:10:13,60,1,delivered,Estilo Remeras 070,6,Remeras
100350,4,126,2,95372.61,19074.52,36050.85,2025-07-23 16:10:13,60,1,delivered,Río Botas 126,9,Botas
100351,1,100,3,27000.42,4050.06,16159.75,2025-06-09 16:27:56,240,2,shipped,Andina Remeras 100,6,Remeras
100352,1,65,1,62949.67,6294.97,11897.49,2025-06-21 03:21:48,195,2,pending,Cordillera Gorras 065,11,Gorras
100353,1,60,1,84450.9,8445.09,15961.22,2025-07-10 06:04:00,72,2,paid,Lago Botas 060,9,Botas
100354,1,18,1,131225.19,6561.26,26179.43,2025-06-26 21:56:28,61,1,delivered,Pampa Pantalones 018,7,Pantalones
100355,1,42,3,141144.85,42343.46,80029.13,2025-08-30 04:00:01,119,2,shipped,Pampa Botas 042,9,Botas
100355,2,11,1,124161.38,8691.3,24248.72,2025-08-30 04:00:01,119,2,shipped,Norte Camperas 011,5,Camperas
100356,1,81,2,72429.93,2897.2,29812.16,2025-07-09 13:36:11,30,4,paid,Norte Remeras 081,6,Remeras
100357,1,113,2,41597.83,5823.7,16248.11,2025-06-19 00:35:46,167,3,paid,Río Remeras 113,6,Remeras
100357,2,103,2,30202.96,7248.71,11163.01,2025-06-19 00:35:46,167,3,paid,Norte Pantalones 103,7,Pantalones
100358,1,14,2,36801.51,5152.21,14374.67,2025-06-13 10:45:21,243,2,delivered,Río Gorras 014,11,Gorras
100358,2,99,3,41609.37,8737.97,24378.93,2025-06-13 10:45:21,243,2,delivered,Andina Pantalones 099,7,Pantalones
100358,3,20,3,21220.82,3183.12,12700.66,2025-06-13 10:45:21,243,2,delivered,Andina Wearables 020,12,Wearables
100359,1,113,2,41597.83,5823.7,16248.11,2025-06-07 18:49:23,160,3,paid,Río Remeras 113,6,Remeras
100360,1,37,1,94810.32,0.0,19910.17,2025-08-21 09:43:30,183,4,delivered,Andina Zapatillas 037,8,Zapatillas
100360,2,99,2,41609.37,5825.31,16252.62,2025-08-21 09:43:30,183,4,delivered,Andina Pantalones 099,7,Pantalones
100361,1,148,3,69290.55,20787.17,39287.74,2025-07-18 17:04:23,208,3,shipped,Norte Mochilas 148,10,Mochilas
100361,2,85,3,78364.31,28211.15,43445.17,2025-07-18 17:04:23,208,3,shipped,Pampa Mochilas 085,10,Mochilas
100361,3,84,3,120452.95,7227.18,74367.65,2025-07-18 17:04:23,208,3,shipped,Pampa Botas 084,9,Botas
100362,1,106,3,136719.66,28711.13,80104.05,2025-08-29 19:44:28,232,2,delivered,Sur Zapatillas 106,8,Zapatillas
100362,2,108,3,16664.07,2499.61,9973.45,2025-08-29 19:44:28,232,2,delivered,Cordillera Wearables 108,12,Wearables
100362,3,77,1,35690.74,713.81,7345.15,2025-08-29 19:44:28,232,2,delivered,Río Gorras 077,11,Gorras
100363,1,22,1,142293.06,0.0,29881.54,2025-08-16 11:54:39,206,2,paid,Cordillera Pantalones 022,7,Pantalones
100363,2,22,3,142293.06,0.0,89644.63,2025-08-16 11:54:39,206,2,paid,Cordillera Pantalones 022,7,Pantalones
100363,3,39,3,50845.69,10677.59,29790.49,2025-08-16 11:54:39,206,2,paid,Cordillera Botas 039,9,Botas
100363,4,127,1,131495.54,15779.46,24300.38,2025-08-16 11:54:39,206,2,paid,Cordillera Mochilas 127,10,Mochilas
100364,1,11,1,124161.38,6208.07,24770.2,2025-08-29 13:00:25,216,3,delivered,Norte Camperas 011,5,Camperas
100365,1,92,3,105309.14,15796.37,63027.52,2025-08-28 17:12:32,101,3,delivered,Lago Zapatillas 092,8,Zapatillas
100365,2,76,3,17172.38,6182.06,9520.37,2025-08-28 17:12:32,101,3,delivered,Andina Gorras 076,11,Gorras
100365,3,103,2,30202.96,1208.12,12431.54,2025-08-28 17:12:32,101,3,delivered,Norte Pantalones 103,7,Pantalones
100365,4,80,3,126688.18,19003.23,75822.88,2025-08-28 17:12:32,101,3,delivered,Norte Zapatillas 080,8,Zapatillas
100366,1,94,1,22495.1,1574.66,4393.29,2025-06-27 17:13:46,151,3,delivered,Norte Botas 094,9,Botas
100367,1,72,1,14028.53,1683.42,2592.47,2025-06-18 08:44:20,125,3,pending,Lago Wearables 072,12,Wearables
100367,2,47,2,67319.07,0.0,28274.01,2025-06-18 08:44:20,125,3,pending,Sur Mochilas 047,10,Mochilas
100367,3,3,3,36963.89,5544.58,22122.89,2025-06-18 08:44:20,125,3,pending,Lago Zapatillas 003,8,Zapatillas
